#name	zcmb	zhel	dz	mb	dmb	x1	dx1	color	dcolor	3rdvar	d3rdvar	cov_m_s	cov_m_c	cov_s_c	set	ra	dec	biascor
13044	0.1244	0.1244	0.	19.4784	0.1006	0	0	0	0	0	0	0	0	0	0	0	0
13736	0.14864	0.14864	0.	19.91815	0.1063	0	0	0	0	0	0	0	0	0	0	0	0
13796	0.14711	0.14711	0.	19.776	0.10335	0	0	0	0	0	0	0	0	0	0	0	0
14024	0.14462	0.14462	0.	19.8106	0.13965	0	0	0	0	0	0	0	0	0	0	0	0
14108	0.13226	0.13226	0.	19.9293	0.1333	0	0	0	0	0	0	0	0	0	0	0	0
14871	0.1187	0.1187	0.	19.44875	0.1339	0	0	0	0	0	0	0	0	0	0	0	0
15234	0.13527	0.13527	0.	19.9671	0.1135	0	0	0	0	0	0	0	0	0	0	0	0
16021	0.12347	0.12347	0.	19.4198	0.10285	0	0	0	0	0	0	0	0	0	0	0	0
17240	0.0718	0.0718	0.	18.0121	0.1254	0	0	0	0	0	0	0	0	0	0	0	0
17366	0.13796	0.13796	0.	19.66285	0.10475	0	0	0	0	0	0	0	0	0	0	0	0
17497	0.14406	0.14406	0.	19.81665	0.10485	0	0	0	0	0	0	0	0	0	0	0	0
17784	0.03743	0.03743	0.	16.7708	0.1166	0	0	0	0	0	0	0	0	0	0	0	0
18241	0.0939	0.0939	0.	18.94955	0.14945	0	0	0	0	0	0	0	0	0	0	0	0
18602	0.13679	0.13679	0.	19.76485	0.11075	0	0	0	0	0	0	0	0	0	0	0	0
18697	0.10643	0.10643	0.	19.09035	0.10245	0	0	0	0	0	0	0	0	0	0	0	0
18809	0.12783	0.12783	0.	19.5616	0.132	0	0	0	0	0	0	0	0	0	0	0	0
18835	0.12291	0.12291	0.	19.44025	0.1033	0	0	0	0	0	0	0	0	0	0	0	0
18855	0.12687	0.12687	0.	19.59325	0.10365	0	0	0	0	0	0	0	0	0	0	0	0
19775	0.13672	0.13672	0.	19.7402	0.1138	0	0	0	0	0	0	0	0	0	0	0	0
19953	0.12175	0.12175	0.	19.34125	0.09805	0	0	0	0	0	0	0	0	0	0	0	0
20084	0.13816	0.13816	0.	19.8495	0.1169	0	0	0	0	0	0	0	0	0	0	0	0
21062	0.13712	0.13712	0.	20.12265	0.11415	0	0	0	0	0	0	0	0	0	0	0	0
21502	0.08798	0.08798	0.	18.6796	0.1066	0	0	0	0	0	0	0	0	0	0	0	0
722	0.08534	0.08534	0.	18.62285	0.1057	0	0	0	0	0	0	0	0	0	0	0	0
774	0.09278	0.09278	0.	18.8576	0.109	0	0	0	0	0	0	0	0	0	0	0	0
1032	0.12891	0.12891	0.	19.58985	0.12795	0	0	0	0	0	0	0	0	0	0	0	0
2308	0.14723	0.14723	0.	19.83975	0.1218	0	0	0	0	0	0	0	0	0	0	0	0
2561	0.11762	0.11762	0.	19.41925	0.10595	0	0	0	0	0	0	0	0	0	0	0	0
3592	0.08575	0.08575	0.	18.608	0.10035	0	0	0	0	0	0	0	0	0	0	0	0
5395	0.11659	0.11659	0.	19.38465	0.1036	0	0	0	0	0	0	0	0	0	0	0	0
5751	0.12941	0.12941	0.	19.5471	0.1075	0	0	0	0	0	0	0	0	0	0	0	0
6406	0.12368	0.12368	0.	19.4023	0.1022	0	0	0	0	0	0	0	0	0	0	0	0
7876	0.07523	0.07523	0.	18.2988	0.10185	0	0	0	0	0	0	0	0	0	0	0	0
8719	0.11639	0.11639	0.	19.29475	0.10185	0	0	0	0	0	0	0	0	0	0	0	0
10028	0.06481	0.06481	0.	17.87655	0.1109	0	0	0	0	0	0	0	0	0	0	0	0
10434	0.10298	0.10298	0.	19.16045	0.103	0	0	0	0	0	0	0	0	0	0	0	0
10805	0.04437	0.04437	0.	16.92415	0.11995	0	0	0	0	0	0	0	0	0	0	0	0
12860	0.12029	0.12029	0.	19.52005	0.11295	0	0	0	0	0	0	0	0	0	0	0	0
12928	0.13855	0.13855	0.	19.76995	0.1308	0	0	0	0	0	0	0	0	0	0	0	0
13135	0.1034	0.1034	0.	19.10195	0.1007	0	0	0	0	0	0	0	0	0	0	0	0
13894	0.11981	0.11981	0.	19.65185	0.142	0	0	0	0	0	0	0	0	0	0	0	0
14437	0.14774	0.14774	0.	19.8403	0.1023	0	0	0	0	0	0	0	0	0	0	0	0
15171	0.13806	0.13806	0.	19.70325	0.10245	0	0	0	0	0	0	0	0	0	0	0	0
15508	0.13366	0.13366	0.	19.59395	0.101	0	0	0	0	0	0	0	0	0	0	0	0
16069	0.12672	0.12672	0.	19.526	0.1097	0	0	0	0	0	0	0	0	0	0	0	0
16185	0.10036	0.10036	0.	18.95705	0.11145	0	0	0	0	0	0	0	0	0	0	0	0
16259	0.11787	0.11787	0.	19.35185	0.11365	0	0	0	0	0	0	0	0	0	0	0	0
17186	0.07877	0.07877	0.	18.7576	0.11205	0	0	0	0	0	0	0	0	0	0	0	0
17208	0.13847	0.13847	0.	19.99935	0.13335	0	0	0	0	0	0	0	0	0	0	0	0
17258	0.08833	0.08833	0.	18.4809	0.11615	0	0	0	0	0	0	0	0	0	0	0	0
17280	0.12995	0.12995	0.	19.79635	0.12165	0	0	0	0	0	0	0	0	0	0	0	0
17605	0.14519	0.14519	0.	19.90865	0.1399	0	0	0	0	0	0	0	0	0	0	0	0
17629	0.13653	0.13653	0.	19.58645	0.1105	0	0	0	0	0	0	0	0	0	0	0	0
18415	0.12924	0.12924	0.	19.61205	0.10875	0	0	0	0	0	0	0	0	0	0	0	0
18612	0.11376	0.11376	0.	19.1271	0.10675	0	0	0	0	0	0	0	0	0	0	0	0
18650	0.11229	0.11229	0.	19.38095	0.1026	0	0	0	0	0	0	0	0	0	0	0	0
19543	0.1218	0.1218	0.	19.58065	0.13445	0	0	0	0	0	0	0	0	0	0	0	0
19940	0.14566	0.14566	0.	19.6731	0.12755	0	0	0	0	0	0	0	0	0	0	0	0
19968	0.05573	0.05573	0.	17.56165	0.10915	0	0	0	0	0	0	0	0	0	0	0	0
20064	0.1036	0.1036	0.	18.96075	0.10555	0	0	0	0	0	0	0	0	0	0	0	0
20625	0.10689	0.10689	0.	19.2184	0.10455	0	0	0	0	0	0	0	0	0	0	0	0
21034	0.10757	0.10757	0.	19.24475	0.10865	0	0	0	0	0	0	0	0	0	0	0	0
22075	0.12913	0.12913	0.	19.5083	0.1143	0	0	0	0	0	0	0	0	0	0	0	0
2001ah	0.05948	0.05948	0.	17.71775	0.12625	0	0	0	0	0	0	0	0	0	0	0	0
2001az	0.04093	0.04093	0.	17.0528	0.11665	0	0	0	0	0	0	0	0	0	0	0	0
2001gb	0.02673	0.02673	0.	15.97105	0.16165	0	0	0	0	0	0	0	0	0	0	0	0
2001ic	0.04437	0.04437	0.	16.72085	0.19805	0	0	0	0	0	0	0	0	0	0	0	0
2002bf	0.02477	0.02477	0.	15.6593	0.1718	0	0	0	0	0	0	0	0	0	0	0	0
2002bz	0.038	0.038	0.	16.7664	0.13185	0	0	0	0	0	0	0	0	0	0	0	0
2002ck	0.0299	0.0299	0.	16.2413	0.123	0	0	0	0	0	0	0	0	0	0	0	0
2002de	0.0258	0.0258	0.	16.1648	0.1376	0	0	0	0	0	0	0	0	0	0	0	0
2002eu	0.03791	0.03791	0.	16.5851	0.2001	0	0	0	0	0	0	0	0	0	0	0	0
2002G	0.03507	0.03507	0.	16.45115	0.16785	0	0	0	0	0	0	0	0	0	0	0	0
2002he	0.02525	0.02525	0.	15.82815	0.13295	0	0	0	0	0	0	0	0	0	0	0	0
2003ae	0.03489	0.03489	0.	16.36835	0.1667	0	0	0	0	0	0	0	0	0	0	0	0
2003ch	0.0295	0.0295	0.	16.3438	0.12735	0	0	0	0	0	0	0	0	0	0	0	0
2003cq	0.03416	0.03416	0.	16.57565	0.1563	0	0	0	0	0	0	0	0	0	0	0	0
2003fa	0.04067	0.04067	0.	16.7928	0.1127	0	0	0	0	0	0	0	0	0	0	0	0
2003hu	0.07515	0.07515	0.	17.8882	0.1248	0	0	0	0	0	0	0	0	0	0	0	0
2003ic	0.05581	0.05581	0.	17.23215	0.12285	0	0	0	0	0	0	0	0	0	0	0	0
2003it	0.02529	0.02529	0.	15.7896	0.1405	0	0	0	0	0	0	0	0	0	0	0	0
2003iv	0.03501	0.03501	0.	16.6581	0.12485	0	0	0	0	0	0	0	0	0	0	0	0
2003U	0.02846	0.02846	0.	16.0051	0.13405	0	0	0	0	0	0	0	0	0	0	0	0
2004as	0.0328	0.0328	0.	16.64085	0.12525	0	0	0	0	0	0	0	0	0	0	0	0
2004L	0.03378	0.03378	0.	16.38795	0.1403	0	0	0	0	0	0	0	0	0	0	0	0
2005hc	0.04597	0.04597	0.	17.2822	0.1025	0	0	0	0	0	0	0	0	0	0	0	0
2005hf	0.04341	0.04341	0.	16.93145	0.1209	0	0	0	0	0	0	0	0	0	0	0	0
2005hj	0.05684	0.05684	0.	17.73355	0.1203	0	0	0	0	0	0	0	0	0	0	0	0
2005lu	0.03191	0.03191	0.	16.59205	0.12775	0	0	0	0	0	0	0	0	0	0	0	0
2005lz	0.0415	0.0415	0.	16.9967	0.1259	0	0	0	0	0	0	0	0	0	0	0	0
2005mc	0.02639	0.02639	0.	15.93305	0.1399	0	0	0	0	0	0	0	0	0	0	0	0
2005ms	0.02651	0.02651	0.	16.06745	0.1248	0	0	0	0	0	0	0	0	0	0	0	0
2005na	0.02689	0.02689	0.	15.87545	0.126	0	0	0	0	0	0	0	0	0	0	0	0
2006ac	0.02349	0.02349	0.	15.6236	0.1338	0	0	0	0	0	0	0	0	0	0	0	0
2006ah	0.05067	0.05067	0.	17.57225	0.158	0	0	0	0	0	0	0	0	0	0	0	0
2006ak	0.04093	0.04093	0.	16.7302	0.1297	0	0	0	0	0	0	0	0	0	0	0	0
2006al	0.06877	0.06877	0.	18.16815	0.11055	0	0	0	0	0	0	0	0	0	0	0	0
2006bb	0.02557	0.02557	0.	15.8607	0.1496	0	0	0	0	0	0	0	0	0	0	0	0
2006bw	0.03155	0.03155	0.	16.1279	0.14115	0	0	0	0	0	0	0	0	0	0	0	0
2006cj	0.06845	0.06845	0.	18.31035	0.1248	0	0	0	0	0	0	0	0	0	0	0	0
2006cq	0.04949	0.04949	0.	17.32405	0.12545	0	0	0	0	0	0	0	0	0	0	0	0
2006en	0.03161	0.03161	0.	16.3736	0.12625	0	0	0	0	0	0	0	0	0	0	0	0
2006gr	0.03434	0.03434	0.	16.61295	0.1249	0	0	0	0	0	0	0	0	0	0	0	0
2006gt	0.04486	0.04486	0.	17.2055	0.14795	0	0	0	0	0	0	0	0	0	0	0	0
2006is	0.03048	0.03048	0.	16.25295	0.1342	0	0	0	0	0	0	0	0	0	0	0	0
2006je	0.03837	0.03837	0.	16.9021	0.16555	0	0	0	0	0	0	0	0	0	0	0	0
2006mo	0.03682	0.03682	0.	16.77055	0.12655	0	0	0	0	0	0	0	0	0	0	0	0
2006oa	0.0589	0.0589	0.	17.792	0.11395	0	0	0	0	0	0	0	0	0	0	0	0
2006ob	0.05895	0.05895	0.	17.7707	0.10045	0	0	0	0	0	0	0	0	0	0	0	0
2006on	0.06888	0.06888	0.	18.1778	0.15105	0	0	0	0	0	0	0	0	0	0	0	0
2006qo	0.02894	0.02894	0.	16.02685	0.1316	0	0	0	0	0	0	0	0	0	0	0	0
2006sr	0.02384	0.02384	0.	15.7013	0.1335	0	0	0	0	0	0	0	0	0	0	0	0
2006te	0.03292	0.03292	0.	16.452	0.1185	0	0	0	0	0	0	0	0	0	0	0	0
2007ae	0.06455	0.06455	0.	17.78945	0.1136	0	0	0	0	0	0	0	0	0	0	0	0
2007ar	0.05359	0.05359	0.	17.4687	0.1439	0	0	0	0	0	0	0	0	0	0	0	0
2007bd	0.03163	0.03163	0.	16.21965	0.11945	0	0	0	0	0	0	0	0	0	0	0	0
2007co	0.02751	0.02751	0.	15.9978	0.1291	0	0	0	0	0	0	0	0	0	0	0	0
2007cq	0.02559	0.02559	0.	15.5514	0.1259	0	0	0	0	0	0	0	0	0	0	0	0
2007	0.02401	0.02401	0.	15.78645	0.12635	0	0	0	0	0	0	0	0	0	0	0	0
2007O	0.03713	0.03713	0.	16.56045	0.1177	0	0	0	0	0	0	0	0	0	0	0	0
2008af	0.03408	0.03408	0.	16.39975	0.12455	0	0	0	0	0	0	0	0	0	0	0	0
2008bf	0.02454	0.02454	0.	15.6001	0.1278	0	0	0	0	0	0	0	0	0	0	0	0
2007aj	0.03184	0.03184	0.	16.34225	0.12125	0	0	0	0	0	0	0	0	0	0	0	0
2007cb	0.037	0.037	0.	16.74885	0.12725	0	0	0	0	0	0	0	0	0	0	0	0
2007cc	0.02932	0.02932	0.	15.8648	0.1457	0	0	0	0	0	0	0	0	0	0	0	0
2007hu	0.03578	0.03578	0.	16.59205	0.1761	0	0	0	0	0	0	0	0	0	0	0	0
2007is	0.02845	0.02845	0.	16.04785	0.1364	0	0	0	0	0	0	0	0	0	0	0	0
2007kh	0.05035	0.05035	0.	17.2903	0.16335	0	0	0	0	0	0	0	0	0	0	0	0
2007kk	0.04269	0.04269	0.	16.93325	0.117	0	0	0	0	0	0	0	0	0	0	0	0
2007ob	0.03212	0.03212	0.	16.23615	0.1431	0	0	0	0	0	0	0	0	0	0	0	0
2007su	0.02752	0.02752	0.	16.0669	0.14255	0	0	0	0	0	0	0	0	0	0	0	0
2007ux	0.03049	0.03049	0.	16.28725	0.1419	0	0	0	0	0	0	0	0	0	0	0	0
2008Y	0.07063	0.07063	0.	18.05925	0.1229	0	0	0	0	0	0	0	0	0	0	0	0
2008ac	0.05344	0.05344	0.	17.62205	0.1398	0	0	0	0	0	0	0	0	0	0	0	0
2008ar	0.02878	0.02878	0.	16.10835	0.12155	0	0	0	0	0	0	0	0	0	0	0	0
2008at	0.03518	0.03518	0.	16.42245	0.15235	0	0	0	0	0	0	0	0	0	0	0	0
2008bw	0.03348	0.03348	0.	16.4802	0.15235	0	0	0	0	0	0	0	0	0	0	0	0
2008by	0.04651	0.04651	0.	17.18185	0.11625	0	0	0	0	0	0	0	0	0	0	0	0
2008bz	0.06119	0.06119	0.	17.9246	0.11905	0	0	0	0	0	0	0	0	0	0	0	0
2008cf	0.04714	0.04714	0.	17.16275	0.12315	0	0	0	0	0	0	0	0	0	0	0	0
2008fr	0.04028	0.04028	0.	16.8206	0.11335	0	0	0	0	0	0	0	0	0	0	0	0
2008gb	0.03863	0.03863	0.	16.86145	0.1275	0	0	0	0	0	0	0	0	0	0	0	0
2008gl	0.03314	0.03314	0.	16.39225	0.12215	0	0	0	0	0	0	0	0	0	0	0	0
2009D	0.02414	0.02414	0.	15.68035	0.1291	0	0	0	0	0	0	0	0	0	0	0	0
2009ad	0.02837	0.02837	0.	16.1044	0.12155	0	0	0	0	0	0	0	0	0	0	0	0
2008050	0.0471	0.0471	0.	16.9842	0.14465	0	0	0	0	0	0	0	0	0	0	0	0
2008051	0.03984	0.03984	0.	16.7074	0.1146	0	0	0	0	0	0	0	0	0	0	0	0
2010dt	0.05322	0.05322	0.	17.57915	0.12805	0	0	0	0	0	0	0	0	0	0	0	0
PTF10bjs	0.03055	0.03055	0.	15.88935	0.45085	0	0	0	0	0	0	0	0	0	0	0	0
2004ef	0.03001	0.03001	0.	16.1733	0.12025	0	0	0	0	0	0	0	0	0	0	0	0
2004gu	0.04713	0.04713	0.	17.1679	0.1151	0	0	0	0	0	0	0	0	0	0	0	0
2005be	0.03411	0.03411	0.	16.515	0.1148	0	0	0	0	0	0	0	0	0	0	0	0
2005eq	0.02763	0.02763	0.	16.23455	0.1179	0	0	0	0	0	0	0	0	0	0	0	0
2005iq	0.03359	0.03359	0.	16.59355	0.1061	0	0	0	0	0	0	0	0	0	0	0	0
2005M	0.02547	0.02547	0.	15.86575	0.1242	0	0	0	0	0	0	0	0	0	0	0	0
2006eq	0.04819	0.04819	0.	17.4344	0.12175	0	0	0	0	0	0	0	0	0	0	0	0
2006ev	0.02811	0.02811	0.	16.3465	0.12485	0	0	0	0	0	0	0	0	0	0	0	0
2006lu	0.05458	0.05458	0.	17.4521	0.1018	0	0	0	0	0	0	0	0	0	0	0	0
2006py	0.05721	0.05721	0.	17.60445	0.1094	0	0	0	0	0	0	0	0	0	0	0	0
2007nq	0.0431	0.0431	0.	16.97675	0.10685	0	0	0	0	0	0	0	0	0	0	0	0
2008bq	0.03273	0.03273	0.	16.3843	0.1205	0	0	0	0	0	0	0	0	0	0	0	0
2008gp	0.03399	0.03399	0.	16.35135	0.11105	0	0	0	0	0	0	0	0	0	0	0	0
1993ac	0.05092	0.05092	0.	17.42035	0.1224	0	0	0	0	0	0	0	0	0	0	0	0
1994M	0.02482	0.02482	0.	15.64995	0.13485	0	0	0	0	0	0	0	0	0	0	0	0
1994Q	0.0288	0.0288	0.	16.09165	0.13605	0	0	0	0	0	0	0	0	0	0	0	0
1996bl	0.03426	0.03426	0.	16.4701	0.12025	0	0	0	0	0	0	0	0	0	0	0	0
1996C	0.02752	0.02752	0.	16.23595	0.1341	0	0	0	0	0	0	0	0	0	0	0	0
1997dg	0.03438	0.03438	0.	16.6071	0.12105	0	0	0	0	0	0	0	0	0	0	0	0
1998dx	0.05418	0.05418	0.	17.3218	0.11385	0	0	0	0	0	0	0	0	0	0	0	0
1998eg	0.02398	0.02398	0.	15.8239	0.13525	0	0	0	0	0	0	0	0	0	0	0	0
1999cc	0.03144	0.03144	0.	16.31895	0.12075	0	0	0	0	0	0	0	0	0	0	0	0
1999ef	0.03827	0.03827	0.	16.99715	0.1201	0	0	0	0	0	0	0	0	0	0	0	0
1999X	0.02643	0.02643	0.	15.91835	0.1425	0	0	0	0	0	0	0	0	0	0	0	0
2000cf	0.0373	0.0373	0.	16.8196	0.11505	0	0	0	0	0	0	0	0	0	0	0	0
2000cn	0.02348	0.02348	0.	15.66265	0.13895	0	0	0	0	0	0	0	0	0	0	0	0
190	0.10242	0.10242	0.	19.15365	0.1077	0	0	0	0	0	0	0	0	0	0	0	0
10026	0.0322	0.0322	0.	16.472	0.1289	0	0	0	0	0	0	0	0	0	0	0	0
20027	0.10989	0.10989	0.	19.29245	0.12085	0	0	0	0	0	0	0	0	0	0	0	0
100405	0.10293	0.10293	0.	18.90405	0.12325	0	0	0	0	0	0	0	0	0	0	0	0
130308	0.08223	0.08223	0.	18.52945	0.1223	0	0	0	0	0	0	0	0	0	0	0	0
130514	0.10588	0.10588	0.	19.1167	0.10015	0	0	0	0	0	0	0	0	0	0	0	0
140181	0.10227	0.10227	0.	19.0531	0.1106	0	0	0	0	0	0	0	0	0	0	0	0
151034	0.13269	0.13269	0.	19.53775	0.0994	0	0	0	0	0	0	0	0	0	0	0	0
160099	0.10044	0.10044	0.	19.0807	0.10935	0	0	0	0	0	0	0	0	0	0	0	0
180166	0.14761	0.14761	0.	19.88745	0.11365	0	0	0	0	0	0	0	0	0	0	0	0
190230	0.1388	0.1388	0.	19.82205	0.1072	0	0	0	0	0	0	0	0	0	0	0	0
190260	0.14343	0.14343	0.	19.88005	0.10815	0	0	0	0	0	0	0	0	0	0	0	0
300105	0.09201	0.09201	0.	18.9547	0.1139	0	0	0	0	0	0	0	0	0	0	0	0
310073	0.14949	0.14949	0.	20.15155	0.16675	0	0	0	0	0	0	0	0	0	0	0	0
330146	0.13523	0.13523	0.	19.80745	0.1216	0	0	0	0	0	0	0	0	0	0	0	0
350316	0.07976	0.07976	0.	18.337	0.10315	0	0	0	0	0	0	0	0	0	0	0	0
360156	0.04582	0.04582	0.	17.29255	0.1243	0	0	0	0	0	0	0	0	0	0	0	0
370333	0.0755	0.0755	0.	18.378	0.11965	0	0	0	0	0	0	0	0	0	0	0	0
370356	0.02627	0.02627	0.	15.98385	0.1362	0	0	0	0	0	0	0	0	0	0	0	0
420100	0.09641	0.09641	0.	18.8215	0.14795	0	0	0	0	0	0	0	0	0	0	0	0
440008	0.14648	0.14648	0.	19.91105	0.11095	0	0	0	0	0	0	0	0	0	0	0	0
490008	0.12068	0.12068	0.	19.3688	0.1916	0	0	0	0	0	0	0	0	0	0	0	0
570062	0.12365	0.12365	0.	19.5741	0.1083	0	0	0	0	0	0	0	0	0	0	0	0
14	0.13659	0.13659	0.	19.76145	0.12305	0	0	0	0	0	0	0	0	0	0	0	0
137	0.1187	0.1187	0.	19.26765	0.1244	0	0	0	0	0	0	0	0	0	0	0	0
10010	0.09929	0.09929	0.	19.1829	0.10965	0	0	0	0	0	0	0	0	0	0	0	0
70242	0.06441	0.06441	0.	18.09975	0.1085	0	0	0	0	0	0	0	0	0	0	0	0
80064	0.06559	0.06559	0.	17.91255	0.12675	0	0	0	0	0	0	0	0	0	0	0	0
90037	0.14539	0.14539	0.	20.2551	0.1724	0	0	0	0	0	0	0	0	0	0	0	0
90275	0.13947	0.13947	0.	19.7799	0.1129	0	0	0	0	0	0	0	0	0	0	0	0
190340	0.13823	0.13823	0.	19.7944	0.1038	0	0	0	0	0	0	0	0	0	0	0	0
340229	0.14135	0.14135	0.	19.8422	0.13225	0	0	0	0	0	0	0	0	0	0	0	0
370066	0.09121	0.09121	0.	18.75805	0.1103	0	0	0	0	0	0	0	0	0	0	0	0
370566	0.07141	0.07141	0.	18.15745	0.1192	0	0	0	0	0	0	0	0	0	0	0	0
390259	0.12211	0.12211	0.	19.37365	0.11495	0	0	0	0	0	0	0	0	0	0	0	0
470043	0.0706	0.0706	0.	18.48435	0.29975	0	0	0	0	0	0	0	0	0	0	0	0
490007	0.05495	0.05495	0.	17.60185	0.1165	0	0	0	0	0	0	0	0	0	0	0	0
500038	0.1072	0.1072	0.	19.19495	0.1111	0	0	0	0	0	0	0	0	0	0	0	0
520022	0.11944	0.11944	0.	19.33475	0.1245	0	0	0	0	0	0	0	0	0	0	0	0
530086	0.04976	0.04976	0.	17.35275	0.13525	0	0	0	0	0	0	0	0	0	0	0	0
550005	0.07369	0.07369	0.	18.2355	0.1566	0	0	0	0	0	0	0	0	0	0	0	0
590194	0.0896	0.0896	0.	18.72405	0.11685	0	0	0	0	0	0	0	0	0	0	0	0
